row,cpu_float,fpga_mode1_cpu_scale_float,diff,abs_diff,rel_diff,large_diff_gt_1,large_diff_gt_16,catastrophic_gt_1e6
497,0.941994071,0.94140625,-0.000587821007,0.000587821007,0.000624017735,0,0,0
498,1.07273567,1.0703125,-0.00242316723,0.00242316723,0.00225886703,0,0,0
499,0.487905234,0.48046875,-0.0074364841,0.0074364841,0.0152416567,0,0,0
500,-0.3936207,-0.390625,0.00299569964,0.00299569964,0.00761062527,0,0,0
501,0.71268934,0.703125,-0.00956434011,0.00956434011,0.013420069,0,0,0
502,0.139081657,0.14453125,0.00544959307,0.00544959307,0.0391826873,0,0,0
503,-1.1884197,-1.1796875,0.00873219967,0.00873219967,0.00734774059,0,0,0
504,-0.858218729,-0.8671875,-0.0089687705,0.0089687705,0.0104504483,0,0,0
505,0.13807033,0.12890625,-0.00916408002,0.00916408002,0.066372551,0,0,0
506,0.0673933774,0.0703125,0.00291912258,0.00291912258,0.04331468,0,0,0
507,-0.0327338502,-0.03515625,-0.00242239982,0.00242239982,0.0740028993,0,0,0
508,-0.268635899,-0.26953125,-0.000895351171,0.000895351171,0.00333295429,0,0,0
509,-0.216219649,-0.22265625,-0.00643660128,0.00643660128,0.0297688083,0,0,0
510,-0.149833933,-0.14453125,0.00530268252,0.00530268252,0.0353903981,0,0,0
511,0.0639933944,0.05859375,-0.00539964437,0.00539964437,0.0843781523,0,0,0
512,1.18891478,1.1796875,-0.00922727585,0.00922727585,0.00776109107,0,0,0
513,-0.938417673,-0.9375,0.000917673111,0.000917673111,0.000977894105,0,0,0
514,0.55074507,0.5546875,0.00394243002,0.00394243002,0.00715835735,0,0,0
515,-0.804951608,-0.80078125,0.00417035818,0.00417035818,0.00518088061,0,0,0
516,2.31831479,2.3203125,0.00199770927,0.00199770927,0.000861707514,0,0,0
517,-1.10962915,-1.10546875,0.00416040421,0.00416040421,0.00374936454,0,0,0
518,0.235165238,0.2265625,-0.00860273838,0.00860273838,0.0365816752,0,0,0
